"Id","UTC","GPSTime","Latitude","Longitude","Speed","SpeedType","Heading","HeadingType","TrueHeading","MagneticHeading","MagneticVariation","GPSError","DataStatus"
142754,2013-05-19 23:13:50,231350,27.35964333,-175.5008317,9.7,"N ",273.5,"T ",NA,NA,8.106857667,0,"A  "
142755,2013-05-19 23:14:12,231412,27.35976667,-175.50199,10.5,"N ",276.7,"T ",NA,NA,8.106634684,0,"A  "
142756,2013-05-19 23:14:32,231432,27.35986167,-175.5030417,10.1,"N ",278.5,"T ",NA,NA,8.106433649,0,"A  "
142757,2013-05-19 23:14:52,231452,27.35995667,-175.504105,10,"N ",275.2,"T ",NA,NA,8.10623046,0,"A  "
142758,2013-05-19 23:15:14,231514,27.36004,-175.5052717,9.9,"N ",271.1,"T ",NA,NA,8.106009268,0,"A  "
142759,2013-05-19 23:15:34,231534,27.36011833,-175.5063267,10.5,"N ",276.6,"T ",NA,NA,8.105808984,0,"A  "
142760,2013-05-19 23:15:54,231554,27.36020167,-175.5073783,9.8,"N ",273.5,"T ",NA,NA,8.105608879,0,"A  "
142761,2013-05-19 23:16:16,231616,27.36031833,-175.50854,10.4,"N ",275.1,"T ",NA,NA,8.105385756,0,"A  "
142762,2013-05-19 23:16:36,231636,27.36039333,-175.509595,10.3,"N ",277.5,"T ",NA,NA,8.105185713,0,"A  "
142763,2013-05-19 23:16:58,231658,27.36049167,-175.5107533,9.8,"N ",274.5,"T ",NA,NA,8.104964716,0,"A  "
142764,2013-05-19 23:17:18,231718,27.36057167,-175.5118,10.6,"N ",275.9,"T ",NA,NA,8.104765756,0,"A  "
142765,2013-05-19 23:17:40,231740,27.36068167,-175.5129667,9.9,"N ",276.3,"T ",NA,NA,8.104542216,0,"A  "
142766,2013-05-19 23:17:00,231800,27.36079333,-175.5140233,10.6,"N ",275.5,"T ",NA,NA,8.104338725,0,"A  "
142767,2013-05-19 23:18:20,231820,27.36088667,-175.51508,10.2,"N ",273.9,"T ",NA,NA,8.104136765,0,"A  "
142768,2013-05-19 23:18:40,231840,27.36096833,-175.51615,10.1,"N ",274.2,"T ",NA,NA,8.103933326,0,"A  "
142769,2013-05-19 23:19:02,231902,27.36106667,-175.5173067,10,"N ",275.5,"T ",NA,NA,8.103712547,0,"A  "
142770,2013-05-19 23:19:24,231924,27.36117,-175.5184733,10,"N ",278,"T ",NA,NA,8.103489494,0,"A  "
142771,2013-05-19 23:19:44,231944,27.36127667,-175.51953,10.6,"N ",275.9,"T ",NA,NA,8.103286355,0,"A  "
142772,2013-05-19 23:20:06,232006,27.36137,-175.520705,10.4,"N ",274.4,"T ",NA,NA,8.103062585,0,"A  "
142773,2013-05-19 23:20:26,232026,27.36145,-175.5217617,10.8,"N ",273.4,"T ",NA,NA,8.102861668,0,"A  "
142774,2013-05-19 23:20:48,232048,27.36156167,-175.522925,10.2,"N ",274.5,"T ",NA,NA,8.102638464,0,"A  "
142775,2013-05-19 23:21:08,232108,27.36166667,-175.52398,10.1,"N ",278.1,"T ",NA,NA,8.102435716,0,"A  "
142776,2013-05-19 23:21:28,232128,27.36178333,-175.5250317,10,"N ",276.3,"T ",NA,NA,8.102232582,0,"A  "
142777,2013-05-19 23:21:50,232150,27.36186,-175.52619,10,"N ",276.2,"T ",NA,NA,8.102013207,0,"A  "
142778,2013-05-19 23:22:10,232210,27.36193833,-175.5272333,10.4,"N ",272.2,"T ",NA,NA,8.101814815,0,"A  "
142779,2013-05-19 23:22:32,232232,27.36201667,-175.5283967,10.1,"N ",274.7,"T ",NA,NA,8.101594351,0,"A  "
142780,2013-05-19 23:22:52,232252,27.36208667,-175.529455,10.2,"N ",273.8,"T ",NA,NA,8.10139388,0,"A  "
142781,2013-05-19 23:23:14,232314,27.36215667,-175.53062,9.9,"N ",275.1,"T ",NA,NA,8.101173786,0,"A  "
142782,2013-05-19 23:23:34,232334,27.36223833,-175.5316767,10.4,"N ",277.8,"T ",NA,NA,8.10097261,0,"A  "
142783,2013-05-19 23:23:54,232354,27.36231667,-175.5327217,10.1,"N ",275.3,"T ",NA,NA,8.100773847,0,"A  "
142784,2013-05-19 23:24:14,232414,27.36239667,-175.5337717,10.4,"N ",278.4,"T ",NA,NA,8.100574012,0,"A  "
142785,2013-05-19 23:24:36,232436,27.36246667,-175.5349383,9.9,"N ",269.5,"T ",NA,NA,8.100353556,0,"A  "
142786,2013-05-19 23:24:56,232456,27.362555,-175.535995,10.1,"N ",279.8,"T ",NA,NA,8.100151764,0,"A  "
142787,2013-05-19 23:25:18,232518,27.36265667,-175.53715,10.3,"N ",272.9,"T ",NA,NA,8.099930746,0,"A  "
142788,2013-05-19 23:25:40,232540,27.36273333,-175.53831,9.6,"N ",275.3,"T ",NA,NA,8.099710908,0,"A  "
142789,2013-05-19 23:25:00,232600,27.36280333,-175.53936,10.3,"N ",276.3,"T ",NA,NA,8.099511853,0,"A  "
142790,2013-05-19 23:26:20,232620,27.36289167,-175.5403967,9.7,"N ",276.8,"T ",NA,NA,8.099313686,0,"A  "
142791,2013-05-19 23:26:40,232640,27.36300167,-175.5414467,10.7,"N ",276.8,"T ",NA,NA,8.09911122,0,"A  "
142792,2013-05-19 23:27:02,232702,27.36309333,-175.5426183,10.2,"N ",277.9,"T ",NA,NA,8.09888791,0,"A  "
142793,2013-05-19 23:27:22,232722,27.36318167,-175.5436733,10.4,"N ",272,"T ",NA,NA,8.098686331,0,"A  "
142794,2013-05-19 23:27:44,232744,27.36325167,-175.5448383,10.2,"N ",274.9,"T ",NA,NA,8.098466053,0,"A  "
142795,2013-05-19 23:28:06,232806,27.363335,-175.5459883,10.2,"N ",274.6,"T ",NA,NA,8.09824739,0,"A  "
142796,2013-05-19 23:28:26,232826,27.36342833,-175.5470267,10,"N ",275.1,"T ",NA,NA,8.098048414,0,"A  "
142797,2013-05-19 23:28:48,232848,27.363545,-175.54817,10.3,"N ",274.7,"T ",NA,NA,8.097828124,0,"A  "
142798,2013-05-19 23:29:08,232908,27.36365,-175.549225,9.8,"N ",276.9,"T ",NA,NA,8.097625066,0,"A  "
142799,2013-05-19 23:29:28,232928,27.36374333,-175.5502717,10,"N ",277.6,"T ",NA,NA,8.097424516,0,"A  "
142800,2013-05-19 23:29:48,232948,27.363825,-175.5513233,9.6,"N ",272.3,"T ",NA,NA,8.097224023,0,"A  "
142801,2013-05-19 23:30:10,233010,27.363925,-175.5524767,10.3,"N ",276.4,"T ",NA,NA,8.097003248,0,"A  "
142802,2013-05-19 23:30:30,233030,27.36400167,-175.553525,10.2,"N ",274.3,"T ",NA,NA,8.096803766,0,"A  "
142803,2013-05-19 23:30:50,233050,27.36406833,-175.5545533,10.1,"N ",272.8,"T ",NA,NA,8.096608802,0,"A  "
142804,2013-05-19 23:31:12,233112,27.36413333,-175.555695,10.2,"N ",272,"T ",NA,NA,8.096393101,0,"A  "
142805,2013-05-19 23:31:32,233132,27.36421,-175.556725,9.3,"N ",273.3,"T ",NA,NA,8.096196957,0,"A  "
142806,2013-05-19 23:31:52,233152,27.36431,-175.5577633,10.4,"N ",277.2,"T ",NA,NA,8.095997285,0,"A  "
142807,2013-05-19 23:36:42,233642,27.365495,-175.5729033,10.4,"N ",273.9,"T ",NA,NA,8.093107653,0,"A  "
142808,2013-05-20 21:08:45,210845,27.74993667,-175.6558433,10.3,"N ",343,"T ",NA,NA,8.044178416,0,"A  "
142809,2013-05-20 21:09:05,210905,27.75078833,-175.656145,10.5,"N ",349.2,"T ",NA,NA,8.044046124,0,"A  "
142810,2013-05-20 21:09:27,210927,27.75177,-175.65642,10.2,"N ",348,"T ",NA,NA,8.043907463,0,"A  "
142811,2013-05-20 21:09:49,210949,27.75275167,-175.6567217,10.4,"N ",343.9,"T ",NA,NA,8.043763716,0,"A  "
142812,2013-05-20 21:10:09,211009,27.75363333,-175.656995,9.8,"N ",345.2,"T ",NA,NA,8.043634144,0,"A  "
142813,2013-05-20 21:10:31,211031,27.75458667,-175.6572933,9.8,"N ",347.2,"T ",NA,NA,8.043493498,0,"A  "
142814,2013-05-20 21:10:53,211053,27.75554333,-175.657595,9.8,"N ",345.7,"T ",NA,NA,8.043351912,0,"A  "
142815,2013-05-20 21:11:15,211115,27.756505,-175.6578883,9.7,"N ",347.5,"T ",NA,NA,8.043211459,0,"A  "
142816,2013-05-20 21:11:35,211135,27.75739,-175.6581083,9.5,"N ",348.2,"T ",NA,NA,8.043091701,0,"A  "
142817,2013-05-20 21:11:55,211155,27.75827167,-175.6583,9.6,"N ",350.8,"T ",NA,NA,8.042977622,0,"A  "
142818,2013-05-20 21:12:17,211217,27.75924,-175.658515,9.2,"N ",348,"T ",NA,NA,8.042851463,0,"A  "
142819,2013-05-20 21:12:37,211237,27.76010167,-175.6587117,9.4,"N ",346.9,"T ",NA,NA,8.042738173,0,"A  "
142820,2013-05-20 21:12:59,211259,27.76107667,-175.658945,9.4,"N ",350.5,"T ",NA,NA,8.042607918,0,"A  "
142821,2013-05-20 21:13:21,211321,27.762035,-175.6591233,9.4,"N ",348.1,"T ",NA,NA,8.042489592,0,"A  "
142822,2013-05-20 21:13:41,211341,27.76290667,-175.6592583,9.3,"N ",351.3,"T ",NA,NA,8.04238714,0,"A  "
142823,2013-05-20 21:14:03,211403,27.76387833,-175.6593767,9.2,"N ",355.3,"T ",NA,NA,8.042279051,0,"A  "
142824,2013-05-20 21:14:23,211423,27.76474833,-175.6594933,9.4,"N ",350.1,"T ",NA,NA,8.042180224,0,"A  "
142825,2013-05-20 21:14:45,211445,27.76571833,-175.6596067,9.6,"N ",350.5,"T ",NA,NA,8.042073221,0,"A  "
142826,2013-05-20 21:15:07,211507,27.766705,-175.659715,9.7,"N ",358,"T ",NA,NA,8.041965696,0,"A  "
142827,2013-05-20 21:15:27,211527,27.76759,-175.6597667,9.2,"N ",358.5,"T ",NA,NA,8.041877912,0,"A  "
142828,2013-05-20 21:15:49,211549,27.76856333,-175.6598,9.7,"N ",359.3,"T ",NA,NA,8.041785837,0,"A  "
142829,2013-05-20 21:16:11,211611,27.76955667,-175.6598433,9.7,"N ",354.5,"T ",NA,NA,8.04169009,0,"A  "
142830,2013-05-20 21:16:31,211631,27.770455,-175.659895,10.3,"N ",358.5,"T ",NA,NA,8.041601119,0,"A  "
142831,2013-05-20 21:16:53,211653,27.77145167,-175.65994,9.6,"N ",0.5,"T ",NA,NA,8.041504751,0,"A  "
142832,2013-05-20 21:17:15,211715,27.77243333,-175.6599817,9.3,"N ",359.3,"T ",NA,NA,8.041410333,0,"A  "
142833,2013-05-20 21:17:35,211735,27.77333,-175.6600183,9.4,"N ",352.3,"T ",NA,NA,8.041324352,0,"A  "
142834,2013-05-20 21:17:57,211757,27.77432333,-175.6601,9.1,"N ",358,"T ",NA,NA,8.041221273,0,"A  "
142835,2013-05-20 21:18:19,211819,27.77530333,-175.6601733,9.4,"N ",0.6,"T ",NA,NA,8.04112095,0,"A  "
142836,2013-05-20 21:18:39,211839,27.7762,-175.66024,9.6,"N ",358.7,"T ",NA,NA,8.041029235,0,"A  "
142837,2013-05-20 21:19:01,211901,27.77719,-175.66028,10,"N ",357.5,"T ",NA,NA,8.040934375,0,"A  "
142838,2013-05-20 21:19:21,211921,27.77808667,-175.6602767,10.2,"N ",359.1,"T ",NA,NA,8.040855996,0,"A  "
142839,2013-05-20 21:19:43,211943,27.77907833,-175.66025,9.9,"N ",4.4,"T ",NA,NA,8.04077369,0,"A  "
142840,2013-05-20 21:20:05,212005,27.78006833,-175.6602467,10.1,"N ",0.7,"T ",NA,NA,8.040687079,0,"A  "
142841,2013-05-20 21:20:25,212025,27.78098167,-175.6602383,10.1,"N ",0.2,"T ",NA,NA,8.040608174,0,"A  "
142842,2013-05-20 21:20:45,212045,27.78187833,-175.66025,10.3,"N ",357.8,"T ",NA,NA,8.040526921,0,"A  "
142843,2013-05-20 21:21:05,212105,27.78277333,-175.6602667,9.9,"N ",0.5,"T ",NA,NA,8.040444856,0,"A  "
142844,2013-05-20 21:21:25,212125,27.78368,-175.6602867,9.8,"N ",1.5,"T ",NA,NA,8.040361125,0,"A  "
142845,2013-05-20 21:21:47,212147,27.78466833,-175.6603167,9.2,"N ",359.9,"T ",NA,NA,8.040268282,0,"A  "
142846,2013-05-20 21:22:07,212207,27.785575,-175.660345,9.9,"N ",359.8,"T ",NA,NA,8.040182952,0,"A  "
142847,2013-05-20 21:22:29,212229,27.786565,-175.6603667,9.3,"N ",355.4,"T ",NA,NA,8.040091543,0,"A  "
142848,2013-05-20 21:22:49,212249,27.78747333,-175.6603833,9.4,"N ",1.9,"T ",NA,NA,8.040008283,0,"A  "
142849,2013-05-20 21:23:09,212309,27.78836833,-175.660385,9.6,"N ",359.7,"T ",NA,NA,8.039929056,0,"A  "
142850,2013-05-20 21:23:31,212331,27.78936833,-175.6603767,10.3,"N ",1.9,"T ",NA,NA,8.039842477,0,"A  "
142851,2013-05-20 21:23:51,212351,27.79027667,-175.6603667,10,"N ",357,"T ",NA,NA,8.039764294,0,"A  "
142852,2013-05-20 21:24:13,212413,27.79128,-175.6603517,9.6,"N ",355.8,"T ",NA,NA,8.039678685,0,"A  "
142853,2013-05-20 21:24:33,212433,27.79218667,-175.6603667,9.6,"N ",358.2,"T ",NA,NA,8.039595871,0,"A  "
142854,2013-05-20 21:24:53,212453,27.793095,-175.660365,10,"N ",0.5,"T ",NA,NA,8.039516088,0,"A  "
142855,2013-05-20 21:25:15,212515,27.794075,-175.6603783,9.7,"N ",358.8,"T ",NA,NA,8.039427116,0,"A  "
142856,2013-05-20 21:25:35,212535,27.79498,-175.6603833,9.9,"N ",358.4,"T ",NA,NA,8.039346346,0,"A  "
142857,2013-05-20 21:25:57,212557,27.79596333,-175.66037,10,"N ",357.1,"T ",NA,NA,8.039262163,0,"A  "
142858,2013-05-20 21:26:19,212619,27.79695,-175.6603533,10,"N ",357.1,"T ",NA,NA,8.039178318,0,"A  "
142859,2013-05-20 21:26:39,212639,27.79785667,-175.6603583,9.9,"N ",3.1,"T ",NA,NA,8.039097391,0,"A  "
142860,2013-05-20 21:27:01,212701,27.79884667,-175.660365,9.8,"N ",0.4,"T ",NA,NA,8.039008789,0,"A  "
142861,2013-05-20 21:27:23,212723,27.79984,-175.6603667,9.4,"N ",359.5,"T ",NA,NA,8.038920845,0,"A  "
142862,2013-05-20 21:27:43,212743,27.80074833,-175.6603683,9.7,"N ",355.6,"T ",NA,NA,8.038840395,0,"A  "
142863,2013-05-20 21:28:05,212805,27.801745,-175.6604,10,"N ",5.2,"T ",NA,NA,8.038746419,0,"A  "
142864,2013-05-20 21:28:25,212825,27.802635,-175.66041,9.4,"N ",3.3,"T ",NA,NA,8.038665986,0,"A  "
142865,2013-05-20 21:28:45,212845,27.80353667,-175.660415,9.6,"N ",358.9,"T ",NA,NA,8.038585476,0,"A  "
142866,2013-05-20 21:29:07,212907,27.80453,-175.6604167,9.7,"N ",2.6,"T ",NA,NA,8.038497511,0,"A  "
142867,2013-05-20 21:29:27,212927,27.80544667,-175.660395,9.4,"N ",359,"T ",NA,NA,8.038420764,0,"A  "
142868,2013-05-20 21:29:49,212949,27.80644333,-175.6604083,9.9,"N ",2.4,"T ",NA,NA,8.038330268,0,"A  "
142869,2013-05-20 21:30:09,213009,27.807355,-175.6604067,10,"N ",3.1,"T ",NA,NA,8.038250135,0,"A  "
142870,2013-05-20 21:30:29,213029,27.80824667,-175.6604167,9.9,"N ",359.7,"T ",NA,NA,8.038169533,0,"A  "
142871,2013-05-20 21:30:51,213051,27.80925333,-175.6604433,10,"N ",357.6,"T ",NA,NA,8.038075594,0,"A  "
142872,2013-05-20 21:31:13,213113,27.81025333,-175.6604183,9.5,"N ",1.7,"T ",NA,NA,8.037992112,0,"A  "
142873,2013-05-20 21:31:33,213133,27.81117333,-175.6603967,9.6,"N ",1.8,"T ",NA,NA,8.03791505,0,"A  "
142874,2013-05-20 21:31:55,213155,27.81216333,-175.6603783,9.8,"N ",0.9,"T ",NA,NA,8.037831169,0,"A  "
142875,2013-05-20 21:32:17,213217,27.813155,-175.6603617,10.1,"N ",1.6,"T ",NA,NA,8.037746819,0,"A  "
142876,2013-05-20 21:32:37,213237,27.81407833,-175.66035,10.2,"N ",3.3,"T ",NA,NA,8.037667542,0,"A  "
142877,2013-05-20 21:32:57,213257,27.81498,-175.6603917,10,"N ",0.8,"T ",NA,NA,8.037579978,0,"A  "
142878,2013-05-20 21:33:17,213317,27.81588,-175.6604067,10,"N ",0.6,"T ",NA,NA,8.037497655,0,"A  "
142879,2013-05-20 21:33:39,213339,27.81687,-175.660425,9.8,"N ",357.4,"T ",NA,NA,8.037406745,0,"A  "
142880,2013-05-20 21:34:01,213401,27.81787,-175.6604333,9.5,"N ",358.4,"T ",NA,NA,8.03731686,0,"A  "
142881,2013-05-20 21:34:21,213421,27.81876333,-175.660465,10,"N ",355.7,"T ",NA,NA,8.037231926,0,"A  "
142882,2013-05-20 21:34:43,213443,27.81976,-175.6605,9.9,"N ",359.9,"T ",NA,NA,8.037137226,0,"A  "
142883,2013-05-20 21:35:03,213503,27.820655,-175.66052,9.6,"N ",0.7,"T ",NA,NA,8.037054368,0,"A  "
142884,2013-05-20 21:35:25,213525,27.82165167,-175.6605233,10.1,"N ",355.8,"T ",NA,NA,8.036965715,0,"A  "
142885,2013-05-20 21:35:45,213545,27.82257667,-175.66052,10.1,"N ",2.3,"T ",NA,NA,8.036884663,0,"A  "
142886,2013-05-20 21:36:05,213605,27.82348333,-175.660515,9.6,"N ",357.2,"T ",NA,NA,8.036805545,0,"A  "
142887,2013-05-20 21:36:27,213627,27.82448333,-175.6605033,9.5,"N ",2.6,"T ",NA,NA,8.036719455,0,"A  "
142888,2013-05-20 21:36:47,213647,27.82538333,-175.6605017,10,"N ",0.4,"T ",NA,NA,8.03664028,0,"A  "
142889,2013-05-20 21:37:09,213709,27.826365,-175.6604867,9.9,"N ",360,"T ",NA,NA,8.036556439,0,"A  "
142890,2013-05-20 21:37:31,213731,27.827375,-175.6604967,10.3,"N ",357.1,"T ",NA,NA,8.036465309,0,"A  "
142891,2013-05-20 21:37:51,213751,27.82827667,-175.6605217,10.2,"N ",2.4,"T ",NA,NA,8.036380874,0,"A  "
142892,2013-05-20 21:38:13,213813,27.82930167,-175.66052,10.8,"N ",359.2,"T ",NA,NA,8.036290643,0,"A  "
142893,2013-05-20 21:38:35,213835,27.83031,-175.6605133,9.8,"N ",359.9,"T ",NA,NA,8.036202836,0,"A  "
142894,2013-05-20 21:38:55,213855,27.831215,-175.6605133,9.7,"N ",0.2,"T ",NA,NA,8.036122879,0,"A  "
142895,2013-05-20 21:39:15,213915,27.83211833,-175.6604883,9.7,"N ",359.2,"T ",NA,NA,8.03604785,0,"A  "
142896,2013-05-20 21:39:37,213937,27.83312167,-175.6604833,9.5,"N ",5.6,"T ",NA,NA,8.035960155,0,"A  "
142897,2013-05-20 21:39:57,213957,27.83403167,-175.6605017,10,"N ",356.1,"T ",NA,NA,8.035876236,0,"A  "
142898,2013-05-20 21:40:19,214019,27.83503667,-175.660515,9.5,"N ",1.4,"T ",NA,NA,8.035784875,0,"A  "
142899,2013-05-20 21:40:41,214041,27.836035,-175.6605367,9.6,"N ",0.4,"T ",NA,NA,8.035692503,0,"A  "
142900,2013-05-20 21:41:01,214101,27.836935,-175.6605067,10,"N ",356.9,"T ",NA,NA,8.035618709,0,"A  "
142901,2013-05-20 21:41:21,214121,27.83785,-175.6605033,9.8,"N ",1.8,"T ",NA,NA,8.035538481,0,"A  "
142902,2013-05-20 21:41:43,214143,27.838855,-175.6604767,10.5,"N ",0.7,"T ",NA,NA,8.035454762,0,"A  "
142903,2013-05-20 21:42:03,214203,27.83976833,-175.6604617,9.9,"N ",0.5,"T ",NA,NA,8.035376909,0,"A  "
142904,2013-05-20 21:42:25,214225,27.840765,-175.6604633,9.9,"N ",356.8,"T ",NA,NA,8.035288493,0,"A  "
142905,2013-05-20 21:42:45,214245,27.84168167,-175.660465,9.5,"N ",358.7,"T ",NA,NA,8.035207146,0,"A  "
142906,2013-05-20 21:43:05,214305,27.84259333,-175.66043,10,"N ",1.6,"T ",NA,NA,8.03513326,0,"A  "
142907,2013-05-20 21:43:27,214327,27.84361,-175.6603717,10,"N ",0,"T ",NA,NA,8.035054559,0,"A  "
142908,2013-05-20 21:43:47,214347,27.844535,-175.660335,9.4,"N ",2.1,"T ",NA,NA,8.034979808,0,"A  "
142909,2013-05-20 21:44:09,214409,27.84553833,-175.6603,9.7,"N ",359.9,"T ",NA,NA,8.03489781,0,"A  "
142910,2013-05-20 21:44:31,214431,27.84654833,-175.6602767,9,"N ",3.8,"T ",NA,NA,8.034812984,0,"A  "
142911,2013-05-20 21:44:51,214451,27.84746833,-175.6602733,10.2,"N ",0.2,"T ",NA,NA,8.034732279,0,"A  "
142912,2013-05-20 21:45:11,214511,27.848395,-175.660255,9.6,"N ",0.4,"T ",NA,NA,8.034653857,0,"A  "
142913,2013-05-20 21:45:33,214533,27.849405,-175.6602033,9.5,"N ",4.9,"T ",NA,NA,8.034574449,0,"A  "
142914,2013-05-20 21:45:53,214553,27.85031667,-175.6601633,9.6,"N ",359.8,"T ",NA,NA,8.034501498,0,"A  "
142915,2013-05-20 21:46:15,214615,27.85131833,-175.6601217,10.3,"N ",0.5,"T ",NA,NA,8.034420905,0,"A  "
142916,2013-05-20 21:46:37,214637,27.85232833,-175.6600833,9.5,"N ",3.6,"T ",NA,NA,8.034338933,0,"A  "
142917,2013-05-20 21:46:57,214657,27.85323667,-175.6600633,9.7,"N ",1.1,"T ",NA,NA,8.034262434,0,"A  "
142918,2013-05-20 21:47:19,214719,27.85424,-175.6600367,9.6,"N ",1.7,"T ",NA,NA,8.034178809,0,"A  "
142919,2013-05-20 21:47:41,214741,27.85524,-175.6600133,9.7,"N ",359.8,"T ",NA,NA,8.034094836,0,"A  "
142920,2013-05-20 21:48:01,214801,27.85615667,-175.660005,10.2,"N ",0.3,"T ",NA,NA,8.034015354,0,"A  "
142921,2013-05-20 21:48:23,214823,27.85715667,-175.6599917,9.8,"N ",3.4,"T ",NA,NA,8.033929456,0,"A  "
142922,2013-05-20 21:48:43,214843,27.85807333,-175.6599717,9.7,"N ",359.6,"T ",NA,NA,8.033852205,0,"A  "
142923,2013-05-20 21:49:03,214903,27.85897833,-175.6599133,9.7,"N ",0.3,"T ",NA,NA,8.033783333,0,"A  "
142924,2013-05-20 21:49:25,214925,27.859965,-175.659865,9.6,"N ",4.1,"T ",NA,NA,8.033705315,0,"A  "
142925,2013-05-20 21:49:45,214945,27.86086333,-175.659805,10,"N ",3.4,"T ",NA,NA,8.033637348,0,"A  "
142926,2013-05-20 21:50:07,215007,27.86186333,-175.659745,9.7,"N ",2.1,"T ",NA,NA,8.033560384,0,"A  "
142927,2013-05-20 21:50:29,215029,27.86286167,-175.659685,10,"N ",4.8,"T ",NA,NA,8.033483564,0,"A  "
142928,2013-05-20 21:50:49,215049,27.86377,-175.6596233,10.4,"N ",359.5,"T ",NA,NA,8.033415025,0,"A  "
142929,2013-05-20 21:51:11,215111,27.86477,-175.6595783,9.4,"N ",3.1,"T ",NA,NA,8.033335176,0,"A  "
142930,2013-05-20 21:51:33,215133,27.86578,-175.659535,9.8,"N ",2.6,"T ",NA,NA,8.03325412,0,"A  "
142931,2013-05-20 21:51:53,215153,27.86669167,-175.6595183,9.6,"N ",5.2,"T ",NA,NA,8.033176645,0,"A  "
142932,2013-05-20 21:52:13,215213,27.8676,-175.6595067,9.8,"N ",1,"T ",NA,NA,8.033098503,0,"A  "
142933,2013-05-20 21:52:35,215235,27.86860833,-175.6594717,9.6,"N ",1.2,"T ",NA,NA,8.033015986,0,"A  "
142934,2013-05-20 21:52:55,215255,27.86953667,-175.6594483,9.4,"N ",4.7,"T ",NA,NA,8.032938307,0,"A  "
142935,2013-05-20 21:53:17,215317,27.87054167,-175.6594283,9.4,"N ",1,"T ",NA,NA,8.032853199,0,"A  "
142936,2013-05-20 21:53:37,215337,27.87145,-175.65941,9.3,"N ",358.3,"T ",NA,NA,8.032776323,0,"A  "
142937,2013-05-20 21:53:59,215359,27.87246333,-175.6594067,9.1,"N ",1.4,"T ",NA,NA,8.032687272,0,"A  "
142938,2013-05-20 21:54:21,215421,27.87347667,-175.6593733,10.1,"N ",3.3,"T ",NA,NA,8.032603975,0,"A  "
142939,2013-05-20 21:54:41,215441,27.8744,-175.65935,9.9,"N ",0.6,"T ",NA,NA,8.032526722,0,"A  "
142940,2013-05-20 21:55:01,215501,27.87532167,-175.6593367,9.9,"N ",5.8,"T ",NA,NA,8.032447694,0,"A  "
142941,2013-05-20 21:55:21,215521,27.87624,-175.659335,9.9,"N ",1.5,"T ",NA,NA,8.032366717,0,"A  "
142942,2013-05-20 21:55:41,215541,27.87715667,-175.6593367,9.7,"N ",2.3,"T ",NA,NA,8.032285245,0,"A  "
142943,2013-05-20 21:56:03,215603,27.87815833,-175.6593067,9.9,"N ",2.6,"T ",NA,NA,8.032202323,0,"A  "
142944,2013-05-20 21:56:23,215623,27.87907667,-175.6592483,9.5,"N ",1,"T ",NA,NA,8.032132217,0,"A  "
142945,2013-05-20 21:56:45,215645,27.88008833,-175.6591917,10.2,"N ",3.4,"T ",NA,NA,8.032053525,0,"A  "
142946,2013-05-20 21:57:07,215707,27.881085,-175.6591467,10.1,"N ",4.3,"T ",NA,NA,8.031973917,0,"A  "
142947,2013-05-20 21:57:27,215727,27.88199667,-175.659095,10.4,"N ",2.2,"T ",NA,NA,8.031903114,0,"A  "
142948,2013-05-20 21:57:47,215747,27.88290833,-175.6590483,10,"N ",0.2,"T ",NA,NA,8.031831347,0,"A  "
142949,2013-05-20 21:58:07,215807,27.883815,-175.6590133,9.4,"N ",5.1,"T ",NA,NA,8.031757781,0,"A  "
142950,2013-05-20 21:58:29,215829,27.884815,-175.65899,9.4,"N ",3.8,"T ",NA,NA,8.031673704,0,"A  "
142951,2013-05-20 21:58:51,215851,27.885805,-175.6589783,9.2,"N ",5.7,"T ",NA,NA,8.031588269,0,"A  "
142952,2013-05-20 21:59:11,215911,27.886715,-175.65897,9.6,"N ",359.9,"T ",NA,NA,8.031509274,0,"A  "
142953,2013-05-20 21:59:33,215933,27.8877,-175.6589467,9.6,"N ",3.5,"T ",NA,NA,8.031426515,0,"A  "
142954,2013-05-20 21:59:55,215955,27.888695,-175.6589217,10.2,"N ",3.3,"T ",NA,NA,8.031343188,0,"A  "
142955,2013-05-20 22:00:15,220015,27.88961,-175.6589133,10.3,"N ",357.7,"T ",NA,NA,8.031263741,0,"A  "
142956,2013-05-20 22:00:37,220037,27.89060667,-175.6589033,9.7,"N ",356.5,"T ",NA,NA,8.031177376,0,"A  "
142957,2013-05-20 22:00:57,220057,27.89151667,-175.65889,9.5,"N ",359.1,"T ",NA,NA,8.031099325,0,"A  "
142958,2013-05-20 22:01:17,220117,27.892405,-175.6588417,9.3,"N ",3.2,"T ",NA,NA,8.031029917,0,"A  "
142959,2013-05-20 22:01:39,220139,27.89338833,-175.65874,9.5,"N ",5.3,"T ",NA,NA,8.030962342,0,"A  "
142960,2013-05-20 22:01:59,220159,27.89429,-175.6586783,9.3,"N ",6.9,"T ",NA,NA,8.030894312,0,"A  "
142961,2013-05-20 22:02:21,220221,27.895285,-175.6586183,9.9,"N ",7.5,"T ",NA,NA,8.030817691,0,"A  "
142962,2013-05-20 22:02:43,220243,27.896295,-175.6585617,9.9,"N ",3.6,"T ",NA,NA,8.030739097,0,"A  "
142963,2013-05-20 22:03:05,220305,27.89728,-175.65849,9.9,"N ",3.6,"T ",NA,NA,8.030665599,0,"A  "
142964,2013-05-20 22:03:27,220327,27.89827833,-175.65843,9.7,"N ",0.4,"T ",NA,NA,8.030588675,0,"A  "
